ID,Target
ID_5FLZ09FACC,1
ID_NGF15S5RQM,0
ID_YFV4SW25JS,1
ID_PVG9FC926V,0
ID_SRN8JKSJIC,1
ID_JNDK2QOC2R,0
ID_78EPLKEHT2,0
ID_534CRGSQZT,1
ID_AL8EC05I5E,0
ID_C0Q11JP6QU,1
ID_XDWWQ136CY,1
ID_42K6TEIKY5,0
ID_Z1QULMYCP9,1
ID_G0SK75QHMB,1
ID_EG4Z40LF0U,1
ID_O4K8L10G4Z,0
ID_UITUXATMUY,0
ID_QS8NDABAGB,1
ID_6VH8EKQJ5A,0
ID_FP545UKX4P,0
ID_02PKCM91RW,1
ID_DXO5BN6KBW,1
ID_HQ7RELOM1P,1
ID_8U3ZA0QR0K,0
ID_BUEOYG1GPD,1
ID_7LJ1IT7220,1
ID_HQYF89N00Q,0
ID_RVZW1KEQKE,1
ID_DZDQ0GUXCH,0
ID_XCLCZKRACC,0
ID_9YFT9WHIW2,1
ID_3LB9SPF6MQ,0
ID_SDGJWLKWAK,0
ID_QBQLPLXQDR,0
ID_C6GYT3A9YL,1
ID_XPQQ54Q94L,1
ID_00KNQE8FD5,1
ID_W9Y943S404,1
ID_F50372K5D1,0
ID_F6UZL56GVD,0
ID_AV9SW01S89,0
ID_AZJLT39HUS,1
ID_T3TQBAHTY9,0
ID_OZ83GJIS3U,1
ID_V8M0U6FZ2C,0
ID_6TDIEIPQ1O,1
ID_W829HPSGEC,1
ID_K0Y51U94ZS,0
ID_5DT81KM7OG,1
ID_LPN3B7FUUY,1
ID_JDS2KE781F,0
ID_FKFVJA5M43,1
ID_1HHWY8UEOT,0
ID_E5Q8ZXBRK6,0
ID_R2DBWVXU9B,0
ID_GTCPADDWPA,0
ID_09L3SRGD8Z,1
ID_ELKIQ1TQ1V,0
ID_YNFETD6ZPC,0
ID_7WT08AGL6O,1
ID_PCQ368RP4N,1
ID_U0AGHRLQFR,0
ID_IG5YTPF9CN,0
ID_SUZNLKSM9L,0
ID_8GBUPJB7RZ,1
ID_NF4T6HBDJD,1
ID_36PAPNUL9Z,0
ID_8FQA3YEDLV,1
ID_L59X07JNYJ,0
ID_70B2HNJ87P,0
ID_8TAO6OY5KF,0
ID_I9SG4VPPZQ,1
ID_73IR57M9Q7,0
ID_AHPZTAD3RL,0
ID_1R7YCNW072,1
ID_K403KA1CWA,1
ID_YWRPLHC2HC,1
ID_LIK8P07QAK,0
ID_V37GHFSRAN,0
ID_C96JP0N1OH,0
ID_74FGZQ5QIV,0
ID_VZN2ZVJKIQ,1
ID_74DGSPMOP9,0
ID_PGAWHEXT4U,0
ID_VB392HQV94,0
ID_9JPJ908H2C,0
ID_J46DCNUQ7W,1
ID_WDVIDDEFCY,0
ID_RPVHLX9W32,0
ID_AUTTIW47Y2,0
ID_VPK8XM7UJP,1
ID_LHHIGH8GS1,1
ID_JBNH0E3BYD,1
ID_JOB6SMA224,0
ID_UNEXBN8YNK,1
ID_0IMP5UU368,1
ID_MNQREDK78Q,1
ID_VO88UMFW05,0
ID_76G07GLGX3,0
ID_4H33RF4NE5,1
ID_6987O0YDKG,0
ID_W86OK4LJ29,1
ID_0N09537X9V,0
ID_J4BMCEWWOV,0
ID_XOXMIRGJHA,0
ID_DILNSG5Q5D,1
ID_4TAGRTYMZR,0
ID_T47LZSVLDX,1
ID_Q6RKE7KQSL,1
ID_MHKKWO7IRG,1
ID_KPA16M02EP,1
ID_UX4EEBT3ZP,0
ID_FMF4GHA4QB,1
ID_8I1T8BYF2Q,1
ID_BNT071KJIQ,1
ID_WXUYBVZ9H5,1
ID_15Q3DACGA5,1
ID_1F0FRNKQTH,0
ID_458165W9XS,1
ID_HX1F9XZ365,0
ID_58TJDE584J,0
ID_SN5191VC4I,0
ID_K2MAVHBMCB,0
ID_0D94HWS3OQ,1
ID_TW1P62BOZ2,0
ID_Z1ELOPHZ08,0
ID_SZW7F46OMN,1
ID_PMEVOL9SUT,0
ID_4P2QGW2JRM,0
ID_4CY9MOR688,1
ID_TC9GH2YYPZ,1
ID_1VWRZB2EKK,0
ID_E3NY9YM06Q,1
ID_WZQ3OL046N,1
ID_FD1W2QTZT0,1
ID_49M50VPZ6H,0
ID_G8FSREMU4E,1
ID_3AHSLI8K2M,0
ID_FPH6WMJ0U7,1
ID_KXFO3X741D,0
ID_Z878E5USG5,1
ID_0J0K8V2QJD,0
ID_PA3GJB505Q,0
ID_9KQ01B8WNE,0
ID_7TE1B4IXSV,0
ID_YCBZ68CVO9,0
ID_KP8JJCWQVF,1
ID_0LTXD1CVYE,1
ID_E06AHXRZZM,1
ID_LRB6J0WFYT,0
ID_YOZEOPLPTE,0
ID_1O0OEGVSC7,0
ID_AAIWHS3ESR,0
ID_FWM0VPN2V6,0
ID_N9LDBM3OOF,0
ID_RRPTAVTV2F,1
ID_3YWWPYD32J,0
ID_LI4SZ86NBO,1
ID_FWTC37SZZ7,0
ID_09DKVTUIFN,1
ID_HYJ4D6UZOD,1
ID_K2LP0Q211Z,1
ID_582D9M8M52,0
ID_51DQOL4S9N,0
ID_4IELHFZAFK,0
ID_EF5TPNVF7Y,0
ID_41ZWICP0P8,1
ID_F6VS8FU9VW,0
ID_CE7QGYFB3X,1
ID_J2FN8M8YWJ,1
ID_9UGG7O9Q1N,1
ID_B1MML4ZFSB,1
ID_44XDQ680PS,1
ID_UNGZWVWUOT,1
ID_1G1GBLVNEL,1
ID_YEIQW3J8NE,1
ID_V48OFQF5H2,1
ID_YZRA0MP4MG,1
ID_P6S6CY0FML,0
ID_RRFF87CQ2Y,0
ID_HJMP4FDOR1,0
ID_N3DJZC1IC8,1
ID_POHBUE7OAZ,1
ID_85MQH4HCW0,0
ID_7UBAVJN0YJ,0
ID_9QFBAQZFJT,0
ID_9H1FI3OREA,0
ID_T7D0AU1YHI,1
ID_VL6K3XAUY6,0
ID_6L85MOLUKX,1
ID_GN6FG3QMSV,1
ID_GVEND9MA5J,1
ID_MTVKO05TUH,0
ID_GBIFKWBSRO,0
ID_O05TI4TLH7,1
ID_36XLY3TLT0,1
ID_JV1PHEQVF1,1
ID_6OQRR880C2,1
ID_UTJHCETCTG,0
ID_UABQHOKCMX,1
ID_QZUN5TLU6M,0
ID_SRNOWJF4S5,0
ID_8XYGBKCSFN,0
ID_57NYIBAAA7,1
ID_6UNMR43HM3,1
ID_RPI9AN646F,1
ID_6NUQBTJEFM,1
ID_MX99IUAQG7,1
ID_LCEKGBMPI5,1
ID_N7PS7YWGNT,1
ID_LSKA7H3EKN,0
ID_ZFM7HAS2DW,0
ID_23Z58KC0EY,0
ID_HIG52XTBO5,0
ID_AJO25KUAL2,1
ID_0IYQB7JM3D,0
ID_YLR6V7L6WR,0
ID_Q8SH0VHEFA,1
ID_PIPGUA5S5R,0
ID_LG73Z93WUN,0
ID_GY8QIVR7OY,1
ID_UYV58B47TZ,1
ID_7ETO5HMBHS,1
ID_E8XFSWSHEW,0
ID_51QQDS0290,0
ID_JD9D25CLPV,0
ID_PAWIH292SB,0
ID_EMPXLFEHRN,1
ID_437MU86JLQ,0
ID_TMGB3DFDLX,0
ID_S2ZV4BHNN5,0
